ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,55,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,71,24
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,97,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,103,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,171,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,504,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,23,FAA,Departamental,4747,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,4,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,6,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,8,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,21,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,31,8
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,32,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,33,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,55,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,71,14
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,97,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,103,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,171,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,474,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,504,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,2520,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,24,FAA,Departamental,4747,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,4,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,8,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,31,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,32,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,33,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,50,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,55,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,71,20
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,97,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,103,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,171,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,474,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,504,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,25,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,6,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,8,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,17,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,26,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,31,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,32,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,33,16
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,55,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,71,18
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,97,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,103,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,504,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,1400,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,1914,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,26,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,4,13
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,8,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,17,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,31,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,33,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,55,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,71,17
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,97,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,103,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,430,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,474,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,504,14
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,27,FAA,Departamental,2520,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,2,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,4,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,6,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,8,8
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,26,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,31,15
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,33,15
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,55,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,71,23
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,97,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,171,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,504,19
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,28,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,4,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,6,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,8,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,17,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,26,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,31,14
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,33,16
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,50,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,55,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,71,22
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,97,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,103,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,504,13
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,1400,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,29,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,2,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,4,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,6,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,8,8
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,31,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,33,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,36,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,50,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,55,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,71,16
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,97,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,103,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,171,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,504,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,2520,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,30,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,8,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,31,13
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,33,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,55,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,71,25
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,97,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,103,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,259,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,430,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,504,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,31,FAA,Departamental,4747,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,4,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,6,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,8,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,17,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,31,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,32,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,33,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,36,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,55,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,71,13
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,97,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,103,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,171,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,207,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,474,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,504,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,2520,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,32,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,4,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,8,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,26,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,31,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,32,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,33,8
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,55,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,71,24
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,97,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,103,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,474,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,504,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,33,FAA,Departamental,2520,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,4,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,8,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,17,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,31,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,32,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,33,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,36,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,50,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,55,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,71,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,97,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,103,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,259,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,430,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,504,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,34,FAA,Departamental,4747,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,6,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,8,9
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,17,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,26,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,31,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,32,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,33,8
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,55,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,71,22
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,97,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,103,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,171,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,207,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,430,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,504,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,35,FAA,Departamental,2520,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,8,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,17,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,21,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,26,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,31,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,33,11
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,50,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,55,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,71,18
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,97,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,171,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,207,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,504,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,36,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,8,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,26,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,31,16
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,32,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,33,15
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,36,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,50,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,55,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,71,14
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,97,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,103,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,171,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,504,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,37,FAA,Departamental,4747,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,6,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,8,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,21,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,26,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,31,10
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,32,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,33,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,36,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,50,5
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,55,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,71,20
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,97,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,103,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,171,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,504,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,1400,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,38,FAA,Departamental,4747,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,4,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,8,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,17,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,26,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,31,4
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,32,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,33,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,36,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,50,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,71,12
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,97,3
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,103,6
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,171,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,207,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,504,7
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,2520,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,39,FAA,Departamental,4747,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,40,FAA,Departamental,4,2
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,40,FAA,Departamental,6,1
2024-06-30,Nacional_-_O.D.D.,Treinta y Tres,40,FAA,Departamental,8,9
