PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
Nacional,Maldonado,58,DAA,Departamental,3032,2
Nacional,Maldonado,58,DAA,Departamental,3232,9
Nacional,Maldonado,58,DAA,Departamental,4423,2
Nacional,Maldonado,58,DAA,Departamental,5020,5
Nacional,Maldonado,58,DAA,Departamental,40000,2
Nacional,Maldonado,58,DAA,Departamental,44000,1
Nacional,Maldonado,59,DAA,Departamental,1,1
Nacional,Maldonado,59,DAA,Departamental,2,4
Nacional,Maldonado,59,DAA,Departamental,7,1
Nacional,Maldonado,59,DAA,Departamental,20,8
Nacional,Maldonado,59,DAA,Departamental,21,2
Nacional,Maldonado,59,DAA,Departamental,35,1
Nacional,Maldonado,59,DAA,Departamental,43,8
Nacional,Maldonado,59,DAA,Departamental,45,1
Nacional,Maldonado,59,DAA,Departamental,69,1
Nacional,Maldonado,59,DAA,Departamental,71,1
Nacional,Maldonado,59,DAA,Departamental,72,1
Nacional,Maldonado,59,DAA,Departamental,75,1
Nacional,Maldonado,59,DAA,Departamental,80,4
Nacional,Maldonado,59,DAA,Departamental,88,26
Nacional,Maldonado,59,DAA,Departamental,140,2
Nacional,Maldonado,59,DAA,Departamental,340,2
Nacional,Maldonado,59,DAA,Departamental,365,3
Nacional,Maldonado,59,DAA,Departamental,423,2
Nacional,Maldonado,59,DAA,Departamental,827,1
Nacional,Maldonado,59,DAA,Departamental,904,3
Nacional,Maldonado,59,DAA,Departamental,910,1
Nacional,Maldonado,59,DAA,Departamental,922,1
Nacional,Maldonado,59,DAA,Departamental,1032,1
Nacional,Maldonado,59,DAA,Departamental,2032,1
Nacional,Maldonado,59,DAA,Departamental,2303,1
Nacional,Maldonado,59,DAA,Departamental,2308,1
Nacional,Maldonado,59,DAA,Departamental,2323,2
Nacional,Maldonado,59,DAA,Departamental,2371,1
Nacional,Maldonado,59,DAA,Departamental,3232,6
Nacional,Maldonado,59,DAA,Departamental,4044,1
Nacional,Maldonado,59,DAA,Departamental,40000,1
Nacional,Maldonado,59,DAA,Departamental,44000,1
Nacional,Maldonado,60,DAA,Departamental,1,5
Nacional,Maldonado,60,DAA,Departamental,7,1
Nacional,Maldonado,60,DAA,Departamental,20,6
Nacional,Maldonado,60,DAA,Departamental,21,1
Nacional,Maldonado,60,DAA,Departamental,35,2
Nacional,Maldonado,60,DAA,Departamental,43,3
Nacional,Maldonado,60,DAA,Departamental,69,2
Nacional,Maldonado,60,DAA,Departamental,71,1
Nacional,Maldonado,60,DAA,Departamental,72,3
Nacional,Maldonado,60,DAA,Departamental,75,1
Nacional,Maldonado,60,DAA,Departamental,88,25
Nacional,Maldonado,60,DAA,Departamental,94,1
Nacional,Maldonado,60,DAA,Departamental,96,1
Nacional,Maldonado,60,DAA,Departamental,107,1
Nacional,Maldonado,60,DAA,Departamental,131,1
Nacional,Maldonado,60,DAA,Departamental,140,1
Nacional,Maldonado,60,DAA,Departamental,317,1
Nacional,Maldonado,60,DAA,Departamental,365,1
Nacional,Maldonado,60,DAA,Departamental,391,1
Nacional,Maldonado,60,DAA,Departamental,423,1
Nacional,Maldonado,60,DAA,Departamental,904,2
Nacional,Maldonado,60,DAA,Departamental,922,3
Nacional,Maldonado,60,DAA,Departamental,1032,2
Nacional,Maldonado,60,DAA,Departamental,1717,2
Nacional,Maldonado,60,DAA,Departamental,1723,1
Nacional,Maldonado,60,DAA,Departamental,2302,1
Nacional,Maldonado,60,DAA,Departamental,2307,1
Nacional,Maldonado,60,DAA,Departamental,2308,1
Nacional,Maldonado,60,DAA,Departamental,2323,2
Nacional,Maldonado,60,DAA,Departamental,3032,2
Nacional,Maldonado,60,DAA,Departamental,3232,3
Nacional,Maldonado,60,DAA,Departamental,5020,3
Nacional,Maldonado,60,DAA,Departamental,23123,3
Nacional,Maldonado,60,DAA,Departamental,40000,2
Nacional,Maldonado,60,DAA,Departamental,44000,2
Nacional,Maldonado,61,DAA,Departamental,1,3
Nacional,Maldonado,61,DAA,Departamental,2,2
Nacional,Maldonado,61,DAA,Departamental,20,5
Nacional,Maldonado,61,DAA,Departamental,35,7
Nacional,Maldonado,61,DAA,Departamental,43,9
Nacional,Maldonado,61,DAA,Departamental,71,1
Nacional,Maldonado,61,DAA,Departamental,72,4
Nacional,Maldonado,61,DAA,Departamental,75,1
Nacional,Maldonado,61,DAA,Departamental,88,17
Nacional,Maldonado,61,DAA,Departamental,94,2
Nacional,Maldonado,61,DAA,Departamental,96,2
Nacional,Maldonado,61,DAA,Departamental,120,1
Nacional,Maldonado,61,DAA,Departamental,140,3
Nacional,Maldonado,61,DAA,Departamental,147,1
Nacional,Maldonado,61,DAA,Departamental,340,2
Nacional,Maldonado,61,DAA,Departamental,365,1
Nacional,Maldonado,61,DAA,Departamental,423,2
Nacional,Maldonado,61,DAA,Departamental,493,3
Nacional,Maldonado,61,DAA,Departamental,827,1
Nacional,Maldonado,61,DAA,Departamental,904,1
Nacional,Maldonado,61,DAA,Departamental,910,1
Nacional,Maldonado,61,DAA,Departamental,922,3
Nacional,Maldonado,61,DAA,Departamental,1032,2
Nacional,Maldonado,61,DAA,Departamental,1234,2
Nacional,Maldonado,61,DAA,Departamental,1717,2
Nacional,Maldonado,61,DAA,Departamental,2223,1
Nacional,Maldonado,61,DAA,Departamental,2320,4
Nacional,Maldonado,61,DAA,Departamental,2323,5
Nacional,Maldonado,61,DAA,Departamental,3032,1
Nacional,Maldonado,61,DAA,Departamental,3232,3
Nacional,Maldonado,61,DAA,Departamental,3323,1
Nacional,Maldonado,61,DAA,Departamental,5020,1
Nacional,Maldonado,62,DAA,Departamental,1,6
Nacional,Maldonado,62,DAA,Departamental,2,2
Nacional,Maldonado,62,DAA,Departamental,7,1
Nacional,Maldonado,62,DAA,Departamental,9,1
Nacional,Maldonado,62,DAA,Departamental,16,1
Nacional,Maldonado,62,DAA,Departamental,20,3
Nacional,Maldonado,62,DAA,Departamental,21,1
Nacional,Maldonado,62,DAA,Departamental,35,1
Nacional,Maldonado,62,DAA,Departamental,43,6
Nacional,Maldonado,62,DAA,Departamental,45,1
Nacional,Maldonado,62,DAA,Departamental,69,1
Nacional,Maldonado,62,DAA,Departamental,72,3
Nacional,Maldonado,62,DAA,Departamental,75,5
Nacional,Maldonado,62,DAA,Departamental,88,16
Nacional,Maldonado,62,DAA,Departamental,94,2
Nacional,Maldonado,62,DAA,Departamental,96,1
Nacional,Maldonado,62,DAA,Departamental,313,1
Nacional,Maldonado,62,DAA,Departamental,317,2
Nacional,Maldonado,62,DAA,Departamental,365,2
Nacional,Maldonado,62,DAA,Departamental,371,2
Nacional,Maldonado,62,DAA,Departamental,423,1
Nacional,Maldonado,62,DAA,Departamental,493,2
Nacional,Maldonado,62,DAA,Departamental,604,1
Nacional,Maldonado,62,DAA,Departamental,904,2
Nacional,Maldonado,62,DAA,Departamental,922,2
Nacional,Maldonado,62,DAA,Departamental,2032,2
Nacional,Maldonado,62,DAA,Departamental,2307,3
Nacional,Maldonado,62,DAA,Departamental,2308,1
Nacional,Maldonado,62,DAA,Departamental,2320,1
Nacional,Maldonado,62,DAA,Departamental,2323,5
Nacional,Maldonado,62,DAA,Departamental,2371,1
Nacional,Maldonado,62,DAA,Departamental,3232,4
Nacional,Maldonado,62,DAA,Departamental,5020,4
Nacional,Maldonado,62,DAA,Departamental,40000,1
Nacional,Maldonado,62,DAA,Departamental,44000,1
Nacional,Maldonado,63,DAA,Departamental,1,3
Nacional,Maldonado,63,DAA,Departamental,2,2
Nacional,Maldonado,63,DAA,Departamental,9,1
Nacional,Maldonado,63,DAA,Departamental,20,9
Nacional,Maldonado,63,DAA,Departamental,21,1
Nacional,Maldonado,63,DAA,Departamental,35,5
Nacional,Maldonado,63,DAA,Departamental,43,5
Nacional,Maldonado,63,DAA,Departamental,69,1
Nacional,Maldonado,63,DAA,Departamental,72,3
Nacional,Maldonado,63,DAA,Departamental,88,22
Nacional,Maldonado,63,DAA,Departamental,94,4
Nacional,Maldonado,63,DAA,Departamental,120,1
Nacional,Maldonado,63,DAA,Departamental,147,1
Nacional,Maldonado,63,DAA,Departamental,293,1
Nacional,Maldonado,63,DAA,Departamental,313,2
Nacional,Maldonado,63,DAA,Departamental,317,1
Nacional,Maldonado,63,DAA,Departamental,333,2
Nacional,Maldonado,63,DAA,Departamental,340,1
Nacional,Maldonado,63,DAA,Departamental,365,6
Nacional,Maldonado,63,DAA,Departamental,371,4
Nacional,Maldonado,63,DAA,Departamental,423,1
Nacional,Maldonado,63,DAA,Departamental,493,1
Nacional,Maldonado,63,DAA,Departamental,893,2
Nacional,Maldonado,63,DAA,Departamental,904,1
Nacional,Maldonado,63,DAA,Departamental,910,1
Nacional,Maldonado,63,DAA,Departamental,922,1
Nacional,Maldonado,63,DAA,Departamental,2032,1
Nacional,Maldonado,63,DAA,Departamental,2123,1
Nacional,Maldonado,63,DAA,Departamental,2223,1
Nacional,Maldonado,63,DAA,Departamental,2302,1
Nacional,Maldonado,63,DAA,Departamental,2303,1
Nacional,Maldonado,63,DAA,Departamental,2307,2
Nacional,Maldonado,63,DAA,Departamental,2308,1
Nacional,Maldonado,63,DAA,Departamental,2309,1
Nacional,Maldonado,63,DAA,Departamental,2323,3
Nacional,Maldonado,63,DAA,Departamental,3232,5
Nacional,Maldonado,63,DAA,Departamental,3323,1
Nacional,Maldonado,63,DAA,Departamental,5020,1
Nacional,Maldonado,63,DAA,Departamental,23123,3
Nacional,Maldonado,63,DAA,Departamental,40000,1
Nacional,Maldonado,64,DAA,Departamental,1,4
Nacional,Maldonado,64,DAA,Departamental,9,2
Nacional,Maldonado,64,DAA,Departamental,20,7
Nacional,Maldonado,64,DAA,Departamental,35,3
Nacional,Maldonado,64,DAA,Departamental,43,3
Nacional,Maldonado,64,DAA,Departamental,69,2
Nacional,Maldonado,64,DAA,Departamental,71,1
Nacional,Maldonado,64,DAA,Departamental,72,6
Nacional,Maldonado,64,DAA,Departamental,75,3
Nacional,Maldonado,64,DAA,Departamental,80,1
Nacional,Maldonado,64,DAA,Departamental,88,25
Nacional,Maldonado,64,DAA,Departamental,96,1
Nacional,Maldonado,64,DAA,Departamental,120,1
Nacional,Maldonado,64,DAA,Departamental,140,4
Nacional,Maldonado,64,DAA,Departamental,147,1
Nacional,Maldonado,64,DAA,Departamental,293,1
Nacional,Maldonado,64,DAA,Departamental,313,1
Nacional,Maldonado,64,DAA,Departamental,317,1
Nacional,Maldonado,64,DAA,Departamental,340,1
Nacional,Maldonado,64,DAA,Departamental,365,1
Nacional,Maldonado,64,DAA,Departamental,371,2
Nacional,Maldonado,64,DAA,Departamental,423,2
Nacional,Maldonado,64,DAA,Departamental,493,1
Nacional,Maldonado,64,DAA,Departamental,904,1
Nacional,Maldonado,64,DAA,Departamental,922,3
Nacional,Maldonado,64,DAA,Departamental,993,1
Nacional,Maldonado,64,DAA,Departamental,1032,1
Nacional,Maldonado,64,DAA,Departamental,1175,2
Nacional,Maldonado,64,DAA,Departamental,1717,1
Nacional,Maldonado,64,DAA,Departamental,2032,1
Nacional,Maldonado,64,DAA,Departamental,2223,1
Nacional,Maldonado,64,DAA,Departamental,2320,2
Nacional,Maldonado,64,DAA,Departamental,2323,7
Nacional,Maldonado,64,DAA,Departamental,3032,1
Nacional,Maldonado,64,DAA,Departamental,3232,2
Nacional,Maldonado,64,DAA,Departamental,3323,1
Nacional,Maldonado,64,DAA,Departamental,5020,2
Nacional,Maldonado,64,DAA,Departamental,5123,1
Nacional,Maldonado,64,DAA,Departamental,7123,2
Nacional,Maldonado,64,DAA,Departamental,20000,1
Nacional,Maldonado,64,DAA,Departamental,44000,2
Nacional,Maldonado,65,DAA,Departamental,1,1
Nacional,Maldonado,65,DAA,Departamental,2,2
Nacional,Maldonado,65,DAA,Departamental,20,12
Nacional,Maldonado,65,DAA,Departamental,35,3
Nacional,Maldonado,65,DAA,Departamental,43,2
Nacional,Maldonado,65,DAA,Departamental,69,1
Nacional,Maldonado,65,DAA,Departamental,72,4
Nacional,Maldonado,65,DAA,Departamental,75,1
Nacional,Maldonado,65,DAA,Departamental,88,28
Nacional,Maldonado,65,DAA,Departamental,94,1
Nacional,Maldonado,65,DAA,Departamental,120,1
Nacional,Maldonado,65,DAA,Departamental,313,1
Nacional,Maldonado,65,DAA,Departamental,317,1
Nacional,Maldonado,65,DAA,Departamental,340,1
Nacional,Maldonado,65,DAA,Departamental,365,2
Nacional,Maldonado,65,DAA,Departamental,423,3
Nacional,Maldonado,65,DAA,Departamental,493,4
Nacional,Maldonado,65,DAA,Departamental,827,1
Nacional,Maldonado,65,DAA,Departamental,893,1
Nacional,Maldonado,65,DAA,Departamental,904,2
Nacional,Maldonado,65,DAA,Departamental,910,2
Nacional,Maldonado,65,DAA,Departamental,922,4
Nacional,Maldonado,65,DAA,Departamental,1032,1
Nacional,Maldonado,65,DAA,Departamental,1717,1
Nacional,Maldonado,65,DAA,Departamental,2032,1
Nacional,Maldonado,65,DAA,Departamental,2123,1
Nacional,Maldonado,65,DAA,Departamental,2223,1
Nacional,Maldonado,65,DAA,Departamental,2303,1
Nacional,Maldonado,65,DAA,Departamental,2320,2
Nacional,Maldonado,65,DAA,Departamental,2371,2
Nacional,Maldonado,65,DAA,Departamental,3032,1
Nacional,Maldonado,65,DAA,Departamental,3232,7
Nacional,Maldonado,65,DAA,Departamental,4423,2
Nacional,Maldonado,65,DAA,Departamental,5020,1
Nacional,Maldonado,65,DAA,Departamental,5123,1
Nacional,Maldonado,65,DAA,Departamental,7123,1
Nacional,Maldonado,65,DAA,Departamental,40000,1
Nacional,Maldonado,66,DAA,Departamental,1,2
Nacional,Maldonado,66,DAA,Departamental,20,2
Nacional,Maldonado,66,DAA,Departamental,21,3
Nacional,Maldonado,66,DAA,Departamental,35,1
Nacional,Maldonado,66,DAA,Departamental,43,4
Nacional,Maldonado,66,DAA,Departamental,71,2
Nacional,Maldonado,66,DAA,Departamental,88,13
Nacional,Maldonado,66,DAA,Departamental,94,1
Nacional,Maldonado,66,DAA,Departamental,140,2
Nacional,Maldonado,66,DAA,Departamental,317,1
Nacional,Maldonado,66,DAA,Departamental,333,1
Nacional,Maldonado,66,DAA,Departamental,340,1
Nacional,Maldonado,66,DAA,Departamental,365,2
Nacional,Maldonado,66,DAA,Departamental,391,1
Nacional,Maldonado,66,DAA,Departamental,423,2
Nacional,Maldonado,66,DAA,Departamental,793,2
Nacional,Maldonado,66,DAA,Departamental,821,1
Nacional,Maldonado,66,DAA,Departamental,893,1
Nacional,Maldonado,66,DAA,Departamental,910,1
Nacional,Maldonado,66,DAA,Departamental,922,4
Nacional,Maldonado,66,DAA,Departamental,1032,1
Nacional,Maldonado,66,DAA,Departamental,1234,2
Nacional,Maldonado,66,DAA,Departamental,1252,1
Nacional,Maldonado,66,DAA,Departamental,1717,3
Nacional,Maldonado,66,DAA,Departamental,1723,1
Nacional,Maldonado,66,DAA,Departamental,2223,1
Nacional,Maldonado,66,DAA,Departamental,2307,2
Nacional,Maldonado,66,DAA,Departamental,2308,1
Nacional,Maldonado,66,DAA,Departamental,2320,2
Nacional,Maldonado,66,DAA,Departamental,2323,3
Nacional,Maldonado,66,DAA,Departamental,3032,1
Nacional,Maldonado,66,DAA,Departamental,3232,3
Nacional,Maldonado,66,DAA,Departamental,3323,1
Nacional,Maldonado,66,DAA,Departamental,4044,1
Nacional,Maldonado,66,DAA,Departamental,4423,2
Nacional,Maldonado,66,DAA,Departamental,5020,6
Nacional,Maldonado,66,DAA,Departamental,23123,4
Nacional,Maldonado,67,DAA,Departamental,1,2
Nacional,Maldonado,67,DAA,Departamental,2,1
Nacional,Maldonado,67,DAA,Departamental,7,1
Nacional,Maldonado,67,DAA,Departamental,20,10
Nacional,Maldonado,67,DAA,Departamental,21,3
Nacional,Maldonado,67,DAA,Departamental,35,4
Nacional,Maldonado,67,DAA,Departamental,43,5
Nacional,Maldonado,67,DAA,Departamental,45,2
Nacional,Maldonado,67,DAA,Departamental,69,1
Nacional,Maldonado,67,DAA,Departamental,72,1
Nacional,Maldonado,67,DAA,Departamental,88,15
Nacional,Maldonado,67,DAA,Departamental,140,2
Nacional,Maldonado,67,DAA,Departamental,313,1
Nacional,Maldonado,67,DAA,Departamental,317,3
Nacional,Maldonado,67,DAA,Departamental,365,6
Nacional,Maldonado,67,DAA,Departamental,493,2
Nacional,Maldonado,67,DAA,Departamental,827,1
Nacional,Maldonado,67,DAA,Departamental,922,1
Nacional,Maldonado,67,DAA,Departamental,1032,3
Nacional,Maldonado,67,DAA,Departamental,1234,1
Nacional,Maldonado,67,DAA,Departamental,1717,1
Nacional,Maldonado,67,DAA,Departamental,2021,1
Nacional,Maldonado,67,DAA,Departamental,2223,1
Nacional,Maldonado,67,DAA,Departamental,2303,1
Nacional,Maldonado,67,DAA,Departamental,2309,2
Nacional,Maldonado,67,DAA,Departamental,2313,1
Nacional,Maldonado,67,DAA,Departamental,2320,2
Nacional,Maldonado,67,DAA,Departamental,2323,3
Nacional,Maldonado,67,DAA,Departamental,3023,1
Nacional,Maldonado,67,DAA,Departamental,3232,5
Nacional,Maldonado,67,DAA,Departamental,3323,1
Nacional,Maldonado,67,DAA,Departamental,5020,2
Nacional,Maldonado,67,DAA,Departamental,7123,2
Nacional,Maldonado,67,DAA,Departamental,20000,1
Nacional,Maldonado,67,DAA,Departamental,23123,1
Nacional,Maldonado,67,DAA,Departamental,40000,3
Nacional,Maldonado,68,DAA,Departamental,1,2
Nacional,Maldonado,68,DAA,Departamental,20,9
Nacional,Maldonado,68,DAA,Departamental,21,1
Nacional,Maldonado,68,DAA,Departamental,35,1
Nacional,Maldonado,68,DAA,Departamental,43,4
Nacional,Maldonado,68,DAA,Departamental,69,1
Nacional,Maldonado,68,DAA,Departamental,71,2
Nacional,Maldonado,68,DAA,Departamental,72,2
Nacional,Maldonado,68,DAA,Departamental,75,2
Nacional,Maldonado,68,DAA,Departamental,88,20
Nacional,Maldonado,68,DAA,Departamental,94,2
Nacional,Maldonado,68,DAA,Departamental,96,1
Nacional,Maldonado,68,DAA,Departamental,120,1
Nacional,Maldonado,68,DAA,Departamental,140,1
Nacional,Maldonado,68,DAA,Departamental,333,1
Nacional,Maldonado,68,DAA,Departamental,340,1
Nacional,Maldonado,68,DAA,Departamental,348,1
Nacional,Maldonado,68,DAA,Departamental,365,3
Nacional,Maldonado,68,DAA,Departamental,391,1
Nacional,Maldonado,68,DAA,Departamental,793,1
Nacional,Maldonado,68,DAA,Departamental,893,3
Nacional,Maldonado,68,DAA,Departamental,904,3
Nacional,Maldonado,68,DAA,Departamental,910,1
Nacional,Maldonado,68,DAA,Departamental,922,4
Nacional,Maldonado,68,DAA,Departamental,1032,1
Nacional,Maldonado,68,DAA,Departamental,1175,1
Nacional,Maldonado,68,DAA,Departamental,1234,1
Nacional,Maldonado,68,DAA,Departamental,1717,1
Nacional,Maldonado,68,DAA,Departamental,2032,1
Nacional,Maldonado,68,DAA,Departamental,2223,1
Nacional,Maldonado,68,DAA,Departamental,2307,1
Nacional,Maldonado,68,DAA,Departamental,2308,2
Nacional,Maldonado,68,DAA,Departamental,2320,1
Nacional,Maldonado,68,DAA,Departamental,2323,7
Nacional,Maldonado,68,DAA,Departamental,3032,3
Nacional,Maldonado,68,DAA,Departamental,3232,5
Nacional,Maldonado,68,DAA,Departamental,3323,1
Nacional,Maldonado,68,DAA,Departamental,5020,4
Nacional,Maldonado,68,DAA,Departamental,7123,2
Nacional,Maldonado,68,DAA,Departamental,23123,2
Nacional,Maldonado,68,DAA,Departamental,40000,1
Nacional,Maldonado,68,DAA,Departamental,44000,1
Nacional,Maldonado,69,DAA,Departamental,1,1
Nacional,Maldonado,69,DAA,Departamental,2,1
Nacional,Maldonado,69,DAA,Departamental,16,1
Nacional,Maldonado,69,DAA,Departamental,20,14
Nacional,Maldonado,69,DAA,Departamental,35,2
Nacional,Maldonado,69,DAA,Departamental,43,6
Nacional,Maldonado,69,DAA,Departamental,69,1
Nacional,Maldonado,69,DAA,Departamental,71,1
Nacional,Maldonado,69,DAA,Departamental,72,1
Nacional,Maldonado,69,DAA,Departamental,75,3
Nacional,Maldonado,69,DAA,Departamental,80,1
Nacional,Maldonado,69,DAA,Departamental,88,20
Nacional,Maldonado,69,DAA,Departamental,94,2
Nacional,Maldonado,69,DAA,Departamental,96,1
Nacional,Maldonado,69,DAA,Departamental,120,1
Nacional,Maldonado,69,DAA,Departamental,365,4
Nacional,Maldonado,69,DAA,Departamental,391,1
Nacional,Maldonado,69,DAA,Departamental,423,1
Nacional,Maldonado,69,DAA,Departamental,493,2
Nacional,Maldonado,69,DAA,Departamental,893,1
Nacional,Maldonado,69,DAA,Departamental,904,1
Nacional,Maldonado,69,DAA,Departamental,922,5
Nacional,Maldonado,69,DAA,Departamental,1523,1
Nacional,Maldonado,69,DAA,Departamental,1717,2
Nacional,Maldonado,69,DAA,Departamental,1723,1
Nacional,Maldonado,69,DAA,Departamental,2021,1
Nacional,Maldonado,69,DAA,Departamental,2032,2
Nacional,Maldonado,69,DAA,Departamental,2223,1
Nacional,Maldonado,69,DAA,Departamental,2308,1
Nacional,Maldonado,69,DAA,Departamental,2323,1
Nacional,Maldonado,69,DAA,Departamental,3232,5
Nacional,Maldonado,69,DAA,Departamental,4423,1
Nacional,Maldonado,69,DAA,Departamental,5020,2
Nacional,Maldonado,69,DAA,Departamental,20000,1
Nacional,Maldonado,69,DAA,Departamental,23123,1
Nacional,Maldonado,69,DAA,Departamental,40000,2
Nacional,Maldonado,69,DAA,Departamental,44000,1
Nacional,Maldonado,70,DAA,Departamental,1,1
Nacional,Maldonado,70,DAA,Departamental,2,3
Nacional,Maldonado,70,DAA,Departamental,7,1
Nacional,Maldonado,70,DAA,Departamental,20,10
Nacional,Maldonado,70,DAA,Departamental,21,1
Nacional,Maldonado,70,DAA,Departamental,35,5
Nacional,Maldonado,70,DAA,Departamental,43,7
Nacional,Maldonado,70,DAA,Departamental,69,1
Nacional,Maldonado,70,DAA,Departamental,71,1
Nacional,Maldonado,70,DAA,Departamental,72,1
Nacional,Maldonado,70,DAA,Departamental,75,2
Nacional,Maldonado,70,DAA,Departamental,80,2
Nacional,Maldonado,70,DAA,Departamental,88,18
Nacional,Maldonado,70,DAA,Departamental,94,1
Nacional,Maldonado,70,DAA,Departamental,120,1
Nacional,Maldonado,70,DAA,Departamental,140,2
Nacional,Maldonado,70,DAA,Departamental,340,3
Nacional,Maldonado,70,DAA,Departamental,365,2
Nacional,Maldonado,70,DAA,Departamental,391,1
Nacional,Maldonado,70,DAA,Departamental,423,1
Nacional,Maldonado,70,DAA,Departamental,893,1
Nacional,Maldonado,70,DAA,Departamental,904,3
Nacional,Maldonado,70,DAA,Departamental,922,2
Nacional,Maldonado,70,DAA,Departamental,1032,2
Nacional,Maldonado,70,DAA,Departamental,1717,1
Nacional,Maldonado,70,DAA,Departamental,2032,1
Nacional,Maldonado,70,DAA,Departamental,2307,1
Nacional,Maldonado,70,DAA,Departamental,2323,4
Nacional,Maldonado,70,DAA,Departamental,3032,1
Nacional,Maldonado,70,DAA,Departamental,3232,3
Nacional,Maldonado,70,DAA,Departamental,4423,1
Nacional,Maldonado,70,DAA,Departamental,5020,1
Nacional,Maldonado,70,DAA,Departamental,7123,3
Nacional,Maldonado,70,DAA,Departamental,23123,1
Nacional,Maldonado,70,DAA,Departamental,40000,2
Nacional,Maldonado,70,DAA,Departamental,44000,1
Nacional,Maldonado,71,DAA,Departamental,1,3
Nacional,Maldonado,71,DAA,Departamental,2,3
Nacional,Maldonado,71,DAA,Departamental,20,10
Nacional,Maldonado,71,DAA,Departamental,21,1
Nacional,Maldonado,71,DAA,Departamental,35,2
Nacional,Maldonado,71,DAA,Departamental,43,5
Nacional,Maldonado,71,DAA,Departamental,69,1
Nacional,Maldonado,71,DAA,Departamental,71,2
Nacional,Maldonado,71,DAA,Departamental,72,1
Nacional,Maldonado,71,DAA,Departamental,75,1
Nacional,Maldonado,71,DAA,Departamental,80,2
Nacional,Maldonado,71,DAA,Departamental,88,18
Nacional,Maldonado,71,DAA,Departamental,94,2
Nacional,Maldonado,71,DAA,Departamental,140,1
Nacional,Maldonado,71,DAA,Departamental,147,2
Nacional,Maldonado,71,DAA,Departamental,313,1
Nacional,Maldonado,71,DAA,Departamental,317,3
Nacional,Maldonado,71,DAA,Departamental,340,1
Nacional,Maldonado,71,DAA,Departamental,348,1
Nacional,Maldonado,71,DAA,Departamental,365,5
Nacional,Maldonado,71,DAA,Departamental,391,1
Nacional,Maldonado,71,DAA,Departamental,423,2
Nacional,Maldonado,71,DAA,Departamental,493,1
Nacional,Maldonado,71,DAA,Departamental,893,1
Nacional,Maldonado,71,DAA,Departamental,904,1
Nacional,Maldonado,71,DAA,Departamental,910,2
Nacional,Maldonado,71,DAA,Departamental,922,3
Nacional,Maldonado,71,DAA,Departamental,1032,1
Nacional,Maldonado,71,DAA,Departamental,1175,2
Nacional,Maldonado,71,DAA,Departamental,1234,1
Nacional,Maldonado,71,DAA,Departamental,1623,1
Nacional,Maldonado,71,DAA,Departamental,1723,1
Nacional,Maldonado,71,DAA,Departamental,2021,2
Nacional,Maldonado,71,DAA,Departamental,2308,1
Nacional,Maldonado,71,DAA,Departamental,2320,1
Nacional,Maldonado,71,DAA,Departamental,2323,1
Nacional,Maldonado,71,DAA,Departamental,2371,2
Nacional,Maldonado,71,DAA,Departamental,3032,2
Nacional,Maldonado,71,DAA,Departamental,3232,6
Nacional,Maldonado,71,DAA,Departamental,5020,3
Nacional,Maldonado,71,DAA,Departamental,23123,1
Nacional,Maldonado,71,DAA,Departamental,44000,1
Nacional,Maldonado,72,DAA,Departamental,1,2
Nacional,Maldonado,72,DAA,Departamental,2,1
Nacional,Maldonado,72,DAA,Departamental,20,8
Nacional,Maldonado,72,DAA,Departamental,21,1
Nacional,Maldonado,72,DAA,Departamental,35,3
Nacional,Maldonado,72,DAA,Departamental,43,5
Nacional,Maldonado,72,DAA,Departamental,71,1
Nacional,Maldonado,72,DAA,Departamental,72,1
Nacional,Maldonado,72,DAA,Departamental,75,1
Nacional,Maldonado,72,DAA,Departamental,80,1
Nacional,Maldonado,72,DAA,Departamental,88,14
Nacional,Maldonado,72,DAA,Departamental,94,3
Nacional,Maldonado,72,DAA,Departamental,120,1
Nacional,Maldonado,72,DAA,Departamental,140,4
Nacional,Maldonado,72,DAA,Departamental,348,1
Nacional,Maldonado,72,DAA,Departamental,365,2
Nacional,Maldonado,72,DAA,Departamental,423,1
Nacional,Maldonado,72,DAA,Departamental,893,1
Nacional,Maldonado,72,DAA,Departamental,904,1
Nacional,Maldonado,72,DAA,Departamental,910,1
Nacional,Maldonado,72,DAA,Departamental,922,2
Nacional,Maldonado,72,DAA,Departamental,1234,2
Nacional,Maldonado,72,DAA,Departamental,1717,1
Nacional,Maldonado,72,DAA,Departamental,2021,1
Nacional,Maldonado,72,DAA,Departamental,2032,2
Nacional,Maldonado,72,DAA,Departamental,2123,1
Nacional,Maldonado,72,DAA,Departamental,2223,1
Nacional,Maldonado,72,DAA,Departamental,2307,1
Nacional,Maldonado,72,DAA,Departamental,2320,1
Nacional,Maldonado,72,DAA,Departamental,2323,3
Nacional,Maldonado,72,DAA,Departamental,3032,3
Nacional,Maldonado,72,DAA,Departamental,3232,5
Nacional,Maldonado,72,DAA,Departamental,5020,1
Nacional,Maldonado,72,DAA,Departamental,40000,1
Nacional,Maldonado,73,DAA,Departamental,2,2
Nacional,Maldonado,73,DAA,Departamental,20,4
Nacional,Maldonado,73,DAA,Departamental,21,3
Nacional,Maldonado,73,DAA,Departamental,35,2
Nacional,Maldonado,73,DAA,Departamental,43,2
Nacional,Maldonado,73,DAA,Departamental,71,2
